"Region Name (GO)","ONS LACode","ONS LA Name","CP","S Ref E","S Ref N","Road","A-Junction","A Ref E","A Ref N","B-Junction","B Ref E","B Ref N","RCat","iDir","Year","dCount","Hour","PC","2WMV","CAR","BUS","LGV","HGVR2","HGVR3","HGVR4","HGVA3","HGVA5","HGVA6","HGV","AMV"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","11","0","3","2293","35","190","87","16","22","12","75","56","268","2789"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","12","0","1","1760","18","219","95","20","10","31","74","51","281","2279"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","13","0","6","1484","5","203","90","25","17","23","47","108","310","2008"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","14","0","6","1629","11","230","104","31","14","11","27","100","287","2163"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","15","0","2","1361","10","186","66","15","10","11","76","58","236","1795"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","16","0","3","1611","8","271","76","22","13","21","56","45","233","2126"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","17","0","6","1801","8","231","64","8","9","16","65","42","204","2250"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2005","2005-04-25 00:00:00","18","0","13","1151","2","133","36","3","1","20","64","42","166","1465"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","7","0","4","1104","7","453","149","33","11","15","72","68","348","1916"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","8","0","6","1427","7","364","148","31","13","20","66","77","355","2159"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","9","0","1","1290","9","294","85","14","16","9","108","35","267","1861"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","10","0","3","1284","8","284","82","15","14","9","97","30","247","1826"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","11","0","4","1413","13","175","80","28","6","10","95","41","260","1865"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","12","0","5","1544","11","217","85","14","6","17","57","41","220","1997"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","13","0","6","1545","29","185","64","16","7","24","55","42","208","1973"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","14","0","2","1433","38","222","86","15","15","30","67","43","256","1951"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","15","0","1","1485","31","223","69","12","10","7","63","41","202","1942"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","16","0","5","1591","37","291","46","9","16","8","71","23","173","2097"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","17","0","7","1800","20","242","46","12","5","9","49","57","178","2247"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2005","2005-04-25 00:00:00","18","0","5","1243","8","154","28","8","2","4","43","31","116","1526"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","7","0","6","1240","11","271","50","23","10","19","49","20","171","1699"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","8","0","6","1623","11","316","71","17","24","19","61","46","238","2194"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","9","0","7","1994","28","274","89","15","13","24","64","62","267","2570"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","10","0","11","2844","41","247","76","5","15","15","57","46","214","3357"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","11","0","12","3450","44","305","83","15","10","17","68","87","280","4091"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","12","1","44","2915","14","297","113","21","19","12","64","63","292","3562"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","13","0","19","2131","26","264","106","16","22","11","79","48","282","2722"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","14","0","24","2981","20","309","105","12","26","15","76","33","267","3601"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","15","0","14","2695","6","328","68","15","5","18","48","48","202","3245"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","16","0","13","2571","6","285","59","6","4","13","40","35","157","3032"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","17","0","17","2642","10","244","47","1","4","8","21","53","134","3047"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2006","2006-09-15 00:00:00","18","0","11","2224","2","162","31","2","5","11","21","35","105","2504"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","7","0","7","944","5","424","79","23","16","12","70","80","280","1660"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","8","0","8","1482","10","358","102","35","7","8","76","86","314","2172"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","9","0","4","1502","6","239","80","19","16","11","62","58","246","1997"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","10","0","3","1831","14","229","46","15","13","10","66","47","197","2274"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","11","0","3","2282","16","237","99","26","9","14","63","40","251","2789"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","12","0","20","2396","11","193","96","12","8","25","59","32","232","2852"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","13","0","11","2535","8","228","40","21","5","17","51","42","176","2958"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","14","0","22","2721","22","257","83","30","10","16","51","24","214","3236"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","15","0","23","2703","12","292","64","6","12","12","41","32","167","3197"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","16","0","28","3469","24","319","45","18","5","10","35","40","153","3993"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","17","0","40","3300","15","287","63","3","1","12","36","37","152","3794"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2006","2006-09-15 00:00:00","18","0","17","2359","10","217","37","4","5","4","22","25","97","2700"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","7","0","5","1288","7","380","66","19","6","13","41","58","203","1883"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","8","0","10","1818","3","360","57","22","11","31","50","52","223","2414"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","9","0","3","1498","8","298","72","26","11","20","73","51","253","2060"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","10","0","3","1461","11","277","100","27","11","40","85","48","311","2063"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","11","0","4","1493","12","266","95","14","11","17","87","85","309","2084"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","12","0","10","1354","4","296","101","15","9","31","92","60","308","1972"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","13","0","8","1371","10","299","106","20","8","26","100","54","314","2002"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","14","0","0","1284","3","302","90","20","7","24","103","57","301","1890"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","15","0","4","1397","9","291","93","22","7","17","81","57","277","1978"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","16","0","9","1678","4","394","79","11","7","12","82","41","232","2317"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","17","0","7","1800","7","296","40","11","9","27","68","56","211","2321"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2007","2007-10-11 00:00:00","18","0","2","1427","4","232","36","5","6","20","81","42","190","1855"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","7","0","5","979","3","421","152","26","23","20","59","116","396","1804"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","8","0","7","1343","10","408","86","23","22","10","58","91","290","2058"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","9","0","2","1248","5","259","106","28","8","16","37","105","300","1814"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","10","0","1","1003","10","210","59","21","11","14","32","73","210","1434"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","11","1","7","1066","5","215","64","24","7","10","48","75","228","1521"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","12","0","3","1073","3","157","82","19","12","30","56","73","272","1508"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","13","0","5","1222","4","226","46","25","13","15","61","58","218","1675"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","14","0","4","1362","8","204","47","14","15","13","55","79","223","1801"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","15","0","4","1472","19","266","77","21","9","19","25","83","234","1995"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","16","1","13","1696","15","322","47","12","8","11","45","62","185","2231"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","17","0","11","2143","13","313","56","12","1","9","37","80","195","2675"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2007","2007-10-11 00:00:00","18","0","9","1771","9","198","24","3","2","3","27","55","114","2101"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","7","0","11","1778","11","349","55","19","10","24","64","53","225","2374"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","8","0","19","1842","19","300","54","10","4","20","52","47","187","2367"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","9","0","7","1628","17","292","64","15","9","28","76","54","246","2190"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","10","0","19","2134","19","248","122","18","10","32","97","70","349","2769"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","11","0","13","1862","15","275","86","23","16","41","94","40","300","2465"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","12","0","10","1670","9","252","80","25","6","15","100","46","272","2213"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","13","0","20","1423","11","240","94","22","5","33","80","57","291","1985"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","14","0","11","1849","14","284","121","18","7","36","91","66","339","2497"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","15","0","8","1596","14","283","61","7","15","17","73","34","207","2108"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","16","0","4","1520","13","263","73","6","7","15","64","40","205","2005"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","17","0","17","1796","22","297","68","8","3","22","64","49","214","2346"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2008","2008-06-09 00:00:00","18","0","6","1275","8","151","59","2","4","25","55","32","177","1617"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","7","0","6","1317","1","547","104","33","17","15","55","94","318","2189"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","8","0","5","1544","6","363","102","17","6","14","53","76","268","2186"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","9","0","10","1511","9","316","87","13","13","13","60","71","257","2103"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","10","0","6","1601","18","272","66","21","7","17","66","62","239","2136"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","11","0","8","1823","21","225","49","15","6","14","63","57","204","2281"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","12","0","8","2002","26","218","68","24","9","12","59","49","221","2475"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","13","0","19","1845","17","260","60","12","7","14","48","41","182","2323"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","14","0","16","1966","21","252","71","28","19","12","50","70","250","2505"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","15","0","8","1467","21","219","53","13","7","13","48","57","191","1906"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","16","0","19","1474","21","279","44","14","5","11","49","58","181","1974"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","17","0","19","1846","10","259","32","10","5","9","41","40","137","2271"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2008","2008-06-09 00:00:00","18","0","13","1452","21","279","44","14","5","8","27","40","138","1903"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","7","0","6","1143","8","520","112","25","7","16","74","77","311","1988"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","8","0","7","1232","17","441","98","23","9","18","72","65","285","1982"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","9","0","6","997","19","283","76","28","9","27","50","74","264","1569"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","10","0","4","1341","21","251","73","18","9","19","53","71","243","1860"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","11","0","9","1663","14","287","64","18","11","21","52","33","199","2172"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","12","0","7","1749","11","244","61","15","2","12","51","54","195","2206"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","13","0","4","1773","9","237","43","19","8","16","49","63","198","2221"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","14","0","4","1714","10","229","56","11","7","26","52","47","199","2156"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","15","0","5","1318","16","273","58","14","7","27","61","51","218","1830"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","16","0","6","1642","16","322","43","4","1","19","30","46","143","2129"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","17","0","4","1906","19","259","31","5","3","11","33","55","138","2326"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","N","2011","2011-04-04 00:00:00","18","0","6","1195","5","154","21","5","2","6","22","64","120","1480"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","7","0","8","1629","2","347","56","14","9","11","34","55","179","2165"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","8","0","9","2101","4","310","52","21","9","12","74","39","207","2631"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","9","0","4","1537","11","294","73","21","4","16","86","23","223","2069"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","10","0","4","1995","20","282","62","10","11","30","78","56","247","2548"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","11","0","6","2017","17","238","77","18","11","26","77","47","256","2534"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","12","0","6","1802","20","293","72","20","9","24","63","54","242","2363"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","13","0","4","1618","18","319","94","11","8","25","82","61","281","2240"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","14","0","4","1636","19","278","100","18","9","30","97","60","314","2251"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","15","0","7","1607","15","344","54","13","6","31","81","60","245","2218"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","16","0","7","1562","23","390","55","13","8","8","81","50","215","2197"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","17","0","5","1610","6","343","57","9","4","13","54","50","187","2151"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","S","2011","2011-04-04 00:00:00","18","0","5","1064","23","186","33","4","1","8","56","57","159","1437"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","7","0","7","1381","5","323","53","17","10","6","48","25","159","1875"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","8","0","3","1879","17","335","56","17","9","24","64","29","199","2433"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","9","0","8","1288","2","269","62","12","8","21","72","55","230","1797"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","10","0","2","1221","14","235","56","16","11","11","83","57","234","1706"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","11","0","1","1239","5","285","76","20","20","15","70","53","254","1784"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","12","0","3","1163","1","330","56","29","8","16","78","37","224","1721"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","13","0","2","1359","37","215","80","16","8","18","87","57","266","1879"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","14","0","6","1383","3","301","81","16","10","11","77","59","254","1947"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","15","0","4","1368","2","321","68","20","10","8","66","54","226","1921"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","16","0","10","1561","2","438","52","10","3","14","74","37","190","2201"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","17","0","6","1726","2","349","32","9","6","7","58","39","151","2234"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","E","2013","2013-04-24 00:00:00","18","0","3","1045","5","212","20","5","0","12","60","44","141","1406"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","7","0","5","908","0","527","91","30","11","12","58","101","303","1743"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","8","0","5","1560","1","412","81","26","10","5","54","91","267","2245"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","9","0","3","1309","6","282","98","22","9","19","56","78","282","1882"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","10","0","1","1067","3","210","45","16","7","17","41","70","196","1477"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","11","0","4","1128","3","209","43","14","7","6","37","61","168","1512"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","12","0","4","677","6","220","42","16","11","9","39","43","160","1067"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","13","1","8","1050","2","257","45","18","8","6","45","53","175","1492"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","14","0","8","1332","10","278","50","14","15","16","41","56","192","1820"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","15","0","6","1517","10","322","49","13","5","17","38","49","171","2026"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","16","0","5","1743","12","325","43","3","6","9","38","62","161","2246"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","17","0","9","1948","18","267","36","5","6","9","35","51","142","2384"
"South West","E10000027","Somerset","46191","319049","120215","M5","26","316447","119967","25","325480","124815","TM","W","2013","2013-04-24 00:00:00","18","0","3","1419","11","137","20","5","5","10","35","57","132","1702"
"South West","E10000027","Somerset","46191","317779","120037","M5","26","316447","119967","25","325480","124815","TM","E","2015","2015-09-23 00:00:00","7","0","5","1604","0","414","74","23","11","11","42","37","198","2221"
"South West","E10000027","Somerset","46191","317779","120037","M5","26","316447","119967","25","325480","124815","TM","E","2015","2015-09-23 00:00:00","8","0","3","1953","9","382","74","11","8","33","57","43","226","2573"
"South West","E10000027","Somerset","46191","317779","120037","M5","26","316447","119967","25","325480","124815","TM","E","2015","2015-09-23 00:00:00","9","0","6","1747","12","350","59","13","16","35","75","58","256","2371"
